customer_id,signup_month,age,tenure_months,region,channel,plan,sessions_week,avg_session_min,notif_click_rate,support_tickets_3m,discount_pct_3m,late_payments_6m,auto_renew,churn
C102845,1,66,62,North,app,Plus,7,6.24,0.494,0,0.066,0,0,0
C102846,16,43,16,East,app,Plus,10,12.2,0.412,2,0.067,0,1,0
C102847,1,56,18,Center,web,Plus,4,6.51,0.115,2,0.065,0,0,1
C102848,18,38,64,North,app,Basic,4,15.58,0.126,2,0.054,0,0,0
C102849,10,56,40,North,app,Premium,4,15.64,0.194,0,0.002,0,0,1
C102850,8,52,44,North,app,Premium,6,12.99,0.251,2,0.0,1,0,1
C102851,13,74,26,East,web,Basic,7,8.28,0.059,0,0.206,0,0,0
C102852,14,40,20,South,web,Basic,5,3.93,0.244,0,0.003,0,1,0
C102853,24,30,25,South,web,Premium,4,8.59,0.175,1,0.044,0,0,1
C102854,4,25,69,Center,web,Plus,3,15.09,0.402,0,0.041,0,1,0
C102855,17,46,29,West,app,Basic,6,7.26,0.291,0,0.0,0,1,0
C102856,14,46,40,Center,app,Premium,7,11.72,0.009,1,0.0,0,0,0
C102857,8,23,1,Center,app,Premium,3,9.81,0.072,1,0.101,0,0,0
C102858,10,18,61,East,web,Basic,4,17.36,0.216,0,0.044,0,1,0
C102859,15,40,31,West,web,Plus,5,7.67,0.07,0,0.183,0,1,0
C102860,7,20,54,West,store,Plus,7,16.5,0.0,0,0.169,0,1,1
C102861,15,72,19,West,web,Basic,6,7.7,0.199,1,0.0,1,0,0
C102862,15,63,46,North,app,Plus,4,10.31,0.029,0,0.0,0,0,0
C102863,21,22,26,West,app,Basic,2,14.99,0.167,0,0.0,0,0,1
C102864,19,62,23,East,app,Premium,4,10.95,0.173,0,0.256,0,0,0
C102865,14,61,12,Center,app,Basic,5,6.15,0.318,0,0.012,0,0,0
C102866,5,59,50,East,app,Plus,4,9.8,0.196,0,0.045,1,0,1
C102867,8,67,24,West,web,Basic,1,11.85,0.503,0,0.0,0,0,0
C102868,9,58,9,East,web,Plus,4,11.0,0.311,1,0.119,1,1,0
C102869,9,47,50,East,app,Basic,6,14.54,0.274,1,0.111,0,0,1
C102870,6,59,50,East,app,Basic,5,13.35,0.248,0,0.257,0,1,0
C102871,24,63,70,West,app,Plus,4,11.94,0.21,1,0.057,0,1,0
C102872,18,51,63,East,app,Plus,7,14.17,0.137,1,0.172,0,0,0
C102873,9,43,14,North,web,Basic,6,7.65,0.197,1,0.0,1,1,0
C102874,23,50,4,North,app,Plus,4,10.01,0.268,1,0.296,0,0,1
C102875,23,38,62,North,web,Basic,1,4.16,0.032,2,0.125,0,0,0
C102876,21,41,69,Center,app,Basic,4,7.96,0.201,0,0.077,0,1,0
C102877,21,46,44,North,web,Premium,5,9.47,0.428,2,0.02,0,1,0
C102878,21,60,44,South,web,Basic,2,5.1,0.241,1,0.055,0,1,1
C102879,11,29,8,West,app,Plus,7,11.95,0.251,2,0.089,0,0,0
C102880,23,42,39,West,app,Plus,2,20.88,0.126,0,0.044,1,1,0
C102881,16,35,2,North,app,Plus,5,18.6,0.208,0,0.045,1,0,1
C102882,19,26,55,East,app,Plus,5,12.12,0.032,0,0.021,0,0,0
C102883,23,35,63,North,web,Basic,3,15.15,0.099,0,0.0,1,1,0
C102884,14,35,2,West,app,Basic,3,8.48,0.211,0,0.097,0,0,0
C102885,9,74,17,North,app,Basic,4,14.35,0.119,1,0.0,0,1,0
C102886,7,40,71,North,app,Basic,6,10.37,0.11,0,0.018,0,1,0
C102887,2,37,8,Center,store,Basic,9,13.79,0.474,0,0.128,0,1,1
C102888,16,40,57,North,store,Basic,7,9.24,0.382,0,0.083,0,0,0
C102889,4,31,47,South,web,Premium,3,15.82,0.326,0,0.13,0,0,0
C102890,24,70,46,North,app,Basic,4,16.14,0.02,0,0.348,0,0,0
C102891,15,71,51,East,app,Plus,1,17.39,0.197,0,0.053,0,1,0
C102892,15,40,20,West,app,Plus,4,10.51,0.03,0,0.123,0,0,1
C102893,24,25,64,Center,app,Plus,5,9.21,0.16,0,0.219,0,0,0
C102894,17,19,35,Center,app,Plus,7,16.2,0.231,0,0.066,0,1,1
C102895,4,73,36,West,web,Plus,5,13.29,0.179,1,0.069,1,1,0
C102896,14,65,54,Center,web,Basic,6,15.33,0.227,0,0.059,0,1,1
C102897,9,66,23,West,store,Premium,8,18.36,0.249,0,0.0,0,1,0
C102898,17,51,4,East,app,Basic,5,8.49,0.065,0,0.106,0,0,1
C102899,23,54,23,North,app,Plus,5,13.68,0.086,0,0.0,0,0,0
C102900,9,61,46,Center,web,Premium,10,11.28,0.17,0,0.052,0,0,0
C102901,4,42,15,East,app,Plus,5,11.35,0.206,0,0.156,2,0,0
C102902,1,65,55,North,app,Basic,8,13.89,0.025,1,0.09,0,1,0
C102903,10,29,46,West,store,Premium,4,14.91,0.0,0,0.0,0,0,0
C102904,6,43,48,West,app,Basic,3,18.32,0.125,0,0.061,0,1,0
C102905,2,24,67,East,store,Plus,8,16.74,0.127,0,0.0,0,0,0
C102906,17,62,17,East,app,Basic,0,19.95,0.253,0,0.0,0,1,0
C102907,18,23,7,South,store,Plus,8,13.8,0.207,0,0.096,0,1,0
C102908,16,46,25,East,web,Basic,8,4.54,0.064,0,0.302,0,0,0
C102909,19,37,28,Center,app,Premium,4,12.9,0.248,0,0.11,0,0,0
C102910,15,74,1,Center,app,Plus,4,7.46,0.426,1,0.195,0,0,0
C102911,20,41,25,East,web,Basic,4,12.36,0.272,0,0.099,1,0,1
C102912,1,26,71,Center,app,Premium,2,13.18,0.284,0,0.108,0,1,0
C102913,18,70,6,Center,app,Basic,5,12.0,0.272,0,0.282,0,0,0
C102914,20,49,67,Center,web,Basic,2,19.68,0.101,0,0.182,0,0,0
C102915,14,48,43,Center,app,Premium,6,9.13,0.196,2,0.063,0,1,0
C102916,9,54,67,Center,app,Basic,6,9.14,0.252,0,0.124,0,0,0
C102917,22,74,70,East,store,Basic,4,14.12,0.28,0,0.14,1,0,0
C102918,9,19,42,East,web,Basic,3,14.16,0.38,1,0.06,0,0,0
C102919,18,59,20,East,web,Basic,5,15.79,0.27,0,0.071,0,1,0
C102920,2,43,57,East,app,Premium,5,12.36,0.117,0,0.282,0,1,0
C102921,14,26,52,Center,store,Basic,5,13.4,0.087,0,0.197,0,0,0
C102922,14,69,41,Center,web,Premium,2,15.38,0.151,1,0.053,0,1,0
C102923,23,49,64,East,app,Basic,4,13.44,0.384,0,0.187,0,0,1
C102924,16,70,65,North,app,Basic,6,13.89,0.115,0,0.01,0,0,0
C102925,1,27,20,East,web,Plus,3,10.02,0.46,1,0.176,0,0,1
C102926,14,56,10,South,web,Premium,4,3.39,0.074,1,0.154,0,0,0
C102927,24,20,66,South,store,Basic,7,11.07,0.029,1,0.0,0,1,1
C102928,22,74,2,East,app,Plus,9,14.71,0.407,0,0.225,0,1,0
C102929,5,71,54,South,app,Plus,6,7.97,0.001,0,0.229,0,0,1
C102930,21,68,52,Center,store,Basic,1,9.49,0.119,0,0.225,1,1,1
C102931,5,37,46,North,app,Premium,5,17.41,0.08,0,0.215,0,0,0
C102932,24,57,35,West,app,Basic,4,15.19,0.267,0,0.067,0,1,1
C102933,17,28,14,West,app,Plus,4,13.95,0.236,0,0.142,0,0,0
C102934,15,65,40,South,web,Plus,6,11.47,0.365,0,0.169,0,0,0
C102935,21,23,20,South,app,Basic,4,10.08,0.134,1,0.164,1,0,1
C102936,12,59,62,North,app,Basic,6,12.75,0.194,0,0.134,0,0,1
C102937,19,55,8,Center,store,Basic,8,5.25,0.23,0,0.124,2,0,1
C102938,4,34,27,South,app,Premium,6,10.01,0.051,0,0.201,0,1,0
C102939,12,44,64,East,app,Premium,3,19.19,0.139,0,0.111,0,0,0
C102940,21,45,45,North,app,Plus,5,15.16,0.039,0,0.0,0,0,0
C102941,7,18,58,North,web,Basic,6,8.03,0.0,0,0.176,0,1,0
C102942,4,20,11,West,web,Basic,3,13.96,0.344,1,0.123,0,0,1
C102943,12,58,7,East,store,Basic,4,15.21,0.18,0,0.0,1,0,1
C102944,20,57,36,North,app,Basic,7,10.1,0.085,0,0.04,0,0,0
C102945,9,32,38,East,web,Plus,2,13.95,0.229,0,0.0,0,1,0
C102946,2,43,59,East,web,Basic,7,6.73,0.0,0,0.0,0,0,0
C102947,6,62,16,North,web,Basic,7,10.14,0.255,0,0.255,0,0,0
C102948,18,56,41,East,app,Plus,8,9.69,0.197,0,0.191,0,0,0
C102949,7,45,55,Center,app,Premium,3,17.65,0.169,0,0.0,0,1,0
C102950,12,67,33,Center,web,Premium,2,11.21,0.135,0,0.197,0,1,1
C102951,20,48,41,North,app,Basic,3,9.88,0.131,1,0.135,0,1,0
C102952,4,18,67,South,web,Plus,6,9.49,0.207,1,0.188,2,1,0
C102953,24,44,68,South,web,Basic,6,11.99,0.253,0,0.096,0,0,0
C102954,12,31,68,South,web,Premium,3,19.02,0.303,0,0.142,0,0,0
C102955,9,56,52,North,web,Plus,7,14.61,0.243,0,0.147,0,1,0
C102956,21,23,43,East,app,Basic,5,11.62,0.286,0,0.035,0,1,0
C102957,18,74,8,Center,app,Premium,1,12.0,0.381,2,0.0,0,1,0
C102958,11,52,25,Center,app,Plus,6,16.99,0.456,0,0.145,0,0,0
C102959,4,63,27,South,app,Basic,7,4.56,0.107,0,0.06,0,1,0
C102960,5,44,56,North,store,Premium,10,1.0,0.316,1,0.031,0,1,0
C102961,8,21,41,West,app,Basic,5,10.5,0.467,0,0.052,0,1,0
C102962,9,42,17,South,web,Premium,6,8.64,0.277,0,0.188,1,0,0
C102963,23,46,65,East,app,Premium,7,11.02,0.369,1,0.061,1,0,0
C102964,5,41,6,Center,web,Basic,6,13.34,0.03,0,0.24,0,0,1
C102965,14,31,27,Center,store,Plus,4,5.24,0.395,0,0.0,0,0,1
C102966,10,29,42,Center,app,Basic,0,15.72,0.095,1,0.153,0,1,0
C102967,3,23,14,Center,app,Plus,6,11.57,0.018,0,0.181,1,1,0
C102968,3,46,9,Center,app,Premium,6,6.34,0.224,0,0.0,0,1,0
C102969,14,29,21,East,web,Plus,7,12.74,0.043,0,0.019,0,0,0
C102970,20,53,17,South,web,Basic,4,10.33,0.293,0,0.0,0,0,0
C102971,14,32,18,East,web,Premium,6,14.8,0.084,0,0.086,0,0,0
C102972,8,42,23,North,app,Basic,6,4.75,0.0,0,0.163,0,1,0
C102973,1,72,11,Center,web,Plus,4,6.65,0.146,1,0.1,0,0,1
C102974,11,47,36,North,web,Basic,4,21.07,0.226,0,0.099,0,1,0
C102975,20,60,25,West,app,Premium,3,8.92,0.168,0,0.0,0,0,0
C102976,4,56,31,North,app,Basic,3,13.27,0.16,0,0.12,0,0,0
C102977,14,66,18,South,web,Plus,7,16.94,0.191,1,0.108,0,1,1
C102978,12,21,51,South,web,Basic,2,18.87,0.087,0,0.11,0,1,1
C102979,19,57,37,North,app,Basic,5,16.55,0.134,0,0.112,0,1,1
C102980,18,31,40,West,web,Basic,6,9.16,0.0,1,0.165,0,1,1
C102981,11,35,64,West,web,Basic,6,14.01,0.099,0,0.0,0,1,0
C102982,23,69,53,Center,store,Basic,5,14.48,0.345,0,0.182,1,0,0
C102983,1,40,68,North,app,Basic,2,17.43,0.35,0,0.0,0,0,0
C102984,21,47,4,South,web,Plus,4,15.88,0.081,1,0.173,1,0,0
C102985,23,43,12,South,app,Basic,6,9.21,0.255,1,0.299,0,1,1
C102986,1,24,59,South,app,Basic,4,7.99,0.139,1,0.01,0,1,0
C102987,4,34,41,South,web,Basic,3,18.09,0.0,1,0.088,0,1,0
C102988,23,26,71,West,app,Basic,4,7.09,0.154,0,0.103,0,0,0
C102989,23,42,48,East,web,Basic,2,14.48,0.0,1,0.083,0,1,1
C102990,19,18,60,Center,web,Basic,2,14.92,0.241,0,0.07,0,0,0
C102991,9,61,11,East,web,Plus,7,7.1,0.157,0,0.007,1,0,0
C102992,5,48,6,Center,web,Plus,1,10.84,0.0,0,0.158,0,1,1
C102993,19,22,38,West,web,Plus,9,8.24,0.329,0,0.188,0,1,0
C102994,9,74,39,Center,web,Premium,8,18.0,0.125,0,0.092,0,0,1
C102995,24,33,15,North,store,Premium,3,8.18,0.198,0,0.024,0,0,0
C102996,22,37,63,West,app,Plus,6,14.28,0.082,0,0.01,0,0,0
C102997,13,45,26,Center,app,Basic,6,11.11,0.035,0,0.0,0,1,1
C102998,15,48,31,East,app,Basic,3,17.02,0.091,0,0.04,0,0,0
C102999,16,56,23,South,web,Basic,8,14.31,0.036,0,0.0,1,1,0
C103000,12,48,36,East,app,Basic,3,15.12,0.324,0,0.0,0,1,0
C103001,1,54,58,East,store,Plus,3,12.81,0.147,1,0.041,0,1,0
C103002,21,35,33,West,app,Basic,4,18.2,0.062,0,0.109,0,0,1
C103003,20,59,17,East,app,Plus,6,9.82,0.113,0,0.021,0,0,0
C103004,11,66,48,South,web,Basic,3,16.04,0.187,0,0.0,0,0,0
C103005,19,23,39,Center,app,Basic,9,13.79,0.0,0,0.148,0,0,0
C103006,13,24,14,Center,web,Basic,2,12.87,0.306,0,0.042,0,0,1
C103007,24,28,42,Center,app,Plus,7,12.44,0.316,0,0.167,0,0,0
C103008,18,36,17,Center,app,Basic,4,4.19,0.09,0,0.131,1,0,1
C103009,13,35,24,Center,web,Basic,4,15.96,0.242,0,0.017,0,1,0
C103010,21,62,10,Center,web,Basic,1,14.36,0.143,0,0.092,0,1,0
C103011,5,34,66,Center,app,Basic,5,18.97,0.275,0,0.138,0,0,1
C103012,8,68,51,Center,web,Basic,1,13.8,0.195,0,0.065,0,0,0
C103013,24,61,24,Center,web,Basic,2,9.16,0.239,1,0.17,0,1,1
C103014,2,71,42,North,app,Plus,4,15.57,0.176,1,0.272,0,0,0
C103015,19,74,24,South,app,Basic,4,7.74,0.242,2,0.0,0,0,0
C103016,4,22,68,North,web,Plus,1,9.0,0.128,0,0.053,0,0,1
C103017,21,56,50,Center,web,Plus,6,13.49,0.202,0,0.026,0,0,0
C103018,17,67,4,North,web,Plus,5,6.98,0.258,0,0.227,0,0,1
C103019,6,19,35,East,web,Plus,3,17.56,0.18,0,0.2,1,0,0
C103020,16,27,29,Center,web,Premium,9,13.87,0.302,1,0.089,0,0,0
C103021,17,34,52,North,app,Basic,9,10.6,0.214,0,0.125,0,1,0
C103022,13,29,70,East,web,Basic,6,7.64,0.042,0,0.119,0,1,0
C103023,24,63,11,Center,app,Basic,1,17.2,0.063,0,0.086,1,0,1
C103024,10,25,12,East,app,Basic,5,12.22,0.349,0,0.182,0,0,1
C103025,19,70,11,Center,app,Premium,4,21.25,0.218,0,0.0,0,1,0
C103026,21,38,67,Center,app,Plus,6,9.48,0.202,1,0.074,0,0,0
C103027,7,51,53,South,app,Premium,1,11.45,0.161,0,0.052,0,0,0
C103028,12,41,34,North,app,Plus,6,9.68,0.111,0,0.153,0,1,0
C103029,23,37,28,West,store,Basic,5,7.83,0.002,0,0.178,1,0,0
C103030,15,67,42,North,store,Basic,3,12.06,0.253,1,0.047,0,0,1
C103031,17,38,61,West,web,Plus,3,11.7,0.016,0,0.048,0,1,0
C103032,13,73,5,South,web,Premium,7,21.26,0.023,1,0.024,0,1,1
C103033,12,54,17,East,app,Basic,3,10.98,0.111,2,0.051,0,0,1
C103034,4,38,47,North,app,Premium,9,14.5,0.222,0,0.021,0,1,0
C103035,6,67,18,West,web,Plus,3,12.71,0.03,1,0.004,0,1,1
C103036,20,33,69,South,web,Basic,1,7.49,0.112,0,0.148,0,0,0
C103037,3,37,62,Center,app,Basic,4,10.31,0.189,1,0.068,0,1,1
C103038,17,68,58,North,app,Premium,7,19.7,0.0,0,0.211,1,0,0
C103039,18,28,26,North,app,Premium,4,15.4,0.122,0,0.269,0,0,1
C103040,23,68,6,West,web,Plus,3,15.94,0.0,1,0.086,0,1,1
C103041,5,18,8,West,app,Premium,2,8.39,0.478,1,0.128,0,0,1
C103042,9,18,40,Center,app,Plus,6,18.25,0.12,1,0.143,0,1,0
C103043,24,25,16,East,web,Premium,4,12.11,0.157,0,0.0,0,1,0
C103044,3,53,54,East,web,Basic,5,8.44,0.126,0,0.0,0,0,0
C103045,17,66,55,Center,store,Basic,4,9.46,0.187,0,0.223,0,1,0
C103046,14,66,17,Center,app,Basic,4,11.85,0.244,0,0.0,0,0,1
C103047,24,53,19,South,app,Basic,3,13.34,0.204,0,0.33,0,0,0
C103048,13,54,67,Center,store,Basic,8,13.53,0.0,0,0.183,0,1,0
C103049,16,74,40,East,app,Basic,7,17.61,0.277,0,0.112,0,0,0
C103050,3,72,6,Center,web,Premium,6,15.11,0.245,1,0.159,0,0,0
C103051,17,21,60,South,app,Plus,6,6.86,0.058,0,0.166,0,0,0
C103052,13,49,59,North,app,Premium,1,15.07,0.085,1,0.0,0,0,1
C103053,16,38,44,West,store,Basic,7,2.08,0.389,0,0.0,1,1,0
C103054,21,25,16,North,app,Plus,4,13.54,0.312,0,0.054,0,1,0
C103055,20,63,54,East,app,Basic,4,11.97,0.194,0,0.122,0,1,0
C103056,15,48,29,South,app,Premium,8,8.88,0.309,0,0.079,0,0,0
C103057,16,55,70,Center,store,Basic,5,17.04,0.221,0,0.024,0,1,0
C103058,3,47,61,West,app,Plus,3,12.44,0.178,0,0.0,0,1,0
C103059,6,21,22,North,app,Plus,2,12.88,0.231,0,0.0,1,0,0
C103060,11,67,64,Center,store,Basic,8,8.88,0.389,0,0.063,0,1,1
C103061,2,40,63,Center,web,Plus,5,14.62,0.23,0,0.0,0,1,0
C103062,16,30,18,South,app,Basic,9,9.43,0.116,1,0.078,0,0,0
C103063,6,54,40,South,app,Basic,3,7.2,0.177,0,0.0,0,0,0
C103064,19,35,52,East,store,Basic,1,10.87,0.144,0,0.059,0,1,0
C103065,14,57,15,West,app,Premium,7,15.43,0.469,1,0.0,0,0,0
C103066,1,47,61,North,app,Basic,6,10.17,0.339,0,0.057,0,0,0
C103067,10,43,10,South,app,Premium,2,19.81,0.124,0,0.121,0,1,0
C103068,20,23,52,Center,app,Basic,7,11.11,0.004,0,0.029,0,1,1
C103069,19,28,24,East,store,Premium,7,16.39,0.165,0,0.0,0,1,0
C103070,10,67,68,South,store,Premium,6,14.75,0.246,0,0.169,0,0,0
C103071,17,73,10,Center,app,Plus,6,17.42,0.25,0,0.0,0,1,0
C103072,2,49,25,North,web,Premium,2,10.33,0.44,0,0.0,0,0,0
C103073,21,44,55,Center,app,Basic,6,15.53,0.137,0,0.278,0,0,0
C103074,10,28,28,Center,web,Basic,5,17.24,0.166,0,0.0,1,0,0
C103075,3,58,40,Center,web,Plus,11,8.18,0.327,1,0.021,1,1,0
C103076,15,54,20,Center,app,Plus,3,9.45,0.0,0,0.238,0,0,0
C103077,9,48,4,South,web,Premium,4,5.14,0.153,0,0.204,0,1,0
C103078,15,33,2,Center,app,Plus,2,10.73,0.314,0,0.16,0,0,0
C103079,15,22,63,West,app,Premium,7,8.37,0.254,0,0.099,0,0,0
C103080,10,73,58,Center,web,Basic,8,16.65,0.196,0,0.135,0,1,0
C103081,2,31,43,Center,app,Basic,7,5.45,0.076,1,0.18,1,1,0
C103082,9,55,49,Center,app,Plus,3,7.75,0.142,0,0.045,0,1,0
C103083,11,21,32,West,app,Premium,7,4.85,0.313,0,0.081,0,1,0
C103084,17,56,38,South,web,Basic,7,6.2,0.134,0,0.045,0,1,0
C103085,15,28,11,West,app,Basic,4,14.95,0.035,0,0.001,0,0,1
C103086,10,57,7,North,web,Premium,12,8.5,0.253,1,0.063,1,1,0
C103087,17,29,34,West,app,Basic,4,10.09,0.036,0,0.175,0,0,1
C103088,17,46,71,North,web,Basic,2,17.39,0.016,1,0.03,1,0,0
C103089,1,41,66,West,app,Plus,2,15.42,0.161,2,0.059,0,0,0
C103090,15,47,39,North,app,Basic,5,13.64,0.135,0,0.051,0,1,0
C103091,20,36,42,West,app,Basic,2,13.8,0.34,0,0.029,0,0,0
C103092,10,37,59,South,web,Plus,2,12.49,0.129,0,0.063,0,1,0
C103093,21,38,33,East,app,Basic,5,21.32,0.0,1,0.0,0,1,1
C103094,13,54,27,Center,app,Basic,2,16.07,0.282,1,0.0,0,1,0
C103095,20,64,44,Center,store,Basic,6,14.65,0.241,0,0.155,0,1,0
C103096,5,38,37,North,app,Basic,4,16.41,0.068,0,0.0,0,1,1
C103097,11,19,40,North,app,Basic,3,17.49,0.004,0,0.088,0,1,0
C103098,17,29,3,South,app,Plus,6,13.84,0.453,0,0.059,0,0,0
C103099,22,23,45,Center,web,Basic,4,12.67,0.256,0,0.117,0,0,0
C103100,19,53,28,North,store,Basic,3,9.36,0.143,0,0.158,1,0,1
C103101,3,64,15,North,app,Basic,3,14.62,0.317,0,0.039,0,1,0
C103102,1,30,56,North,web,Premium,3,9.97,0.085,0,0.021,0,0,0
C103103,24,48,11,North,app,Basic,3,19.24,0.18,0,0.122,0,1,1
C103104,11,45,14,Center,store,Basic,7,11.6,0.144,0,0.131,0,1,1
C103105,11,43,1,West,app,Basic,3,12.52,0.134,0,0.052,1,0,0
C103106,12,68,52,South,web,Premium,4,12.15,0.214,2,0.169,0,0,0
C103107,22,33,60,East,app,Plus,2,5.68,0.309,0,0.123,0,0,0
C103108,24,53,28,North,app,Premium,9,6.43,0.11,0,0.173,0,0,0
C103109,4,48,1,East,web,Basic,3,16.24,0.153,1,0.031,0,1,1
C103110,9,67,33,West,app,Plus,9,14.07,0.246,0,0.136,0,1,0
C103111,9,30,19,West,app,Plus,7,14.74,0.0,0,0.22,0,1,0
C103112,20,71,17,East,app,Premium,5,6.11,0.121,0,0.226,0,1,0
C103113,18,66,42,South,web,Basic,7,13.55,0.071,0,0.262,0,0,0
C103114,6,43,51,West,store,Basic,7,9.76,0.302,1,0.028,0,0,0
C103115,20,64,36,North,web,Premium,7,15.8,0.153,1,0.078,0,0,1
C103116,11,54,24,East,app,Premium,7,11.4,0.3,1,0.027,1,1,1
C103117,5,36,65,East,app,Plus,7,10.69,0.0,0,0.174,0,1,0
C103118,21,66,39,East,web,Premium,5,10.84,0.35,0,0.109,0,0,1
C103119,22,19,16,Center,app,Premium,5,14.27,0.197,0,0.016,1,1,1
C103120,13,25,58,North,app,Plus,6,15.3,0.015,1,0.054,0,1,0
C103121,17,68,9,North,store,Plus,5,5.71,0.229,1,0.101,0,0,0
C103122,11,63,62,South,app,Basic,3,10.24,0.375,0,0.0,0,1,0
C103123,9,35,12,Center,web,Plus,7,7.82,0.277,1,0.0,0,0,1
C103124,15,74,41,West,app,Plus,3,8.16,0.151,0,0.061,0,1,0
C103125,10,55,36,North,store,Plus,4,14.37,0.157,1,0.152,1,0,0
C103126,18,31,69,East,app,Plus,5,10.63,0.255,0,0.04,0,1,0
C103127,22,66,21,Center,store,Plus,5,1.25,0.096,0,0.0,0,0,0
C103128,10,74,8,Center,web,Basic,2,12.57,0.337,0,0.197,0,1,1
C103129,23,63,33,Center,store,Premium,6,14.28,0.263,0,0.012,0,0,1
C103130,7,53,23,Center,web,Basic,5,22.92,0.261,0,0.0,0,1,0
C103131,21,67,49,Center,app,Basic,8,11.64,0.059,0,0.124,0,0,0
C103132,8,63,5,Center,app,Basic,3,12.25,0.0,0,0.198,3,1,1
C103133,22,45,23,North,store,Plus,5,23.57,0.293,0,0.0,0,1,0
C103134,1,61,64,West,app,Plus,4,15.37,0.189,1,0.295,0,0,0
C103135,5,66,48,Center,web,Plus,4,10.89,0.043,0,0.152,0,0,0
C103136,2,19,9,South,web,Plus,6,15.98,0.246,0,0.0,1,1,0
C103137,10,44,2,East,app,Plus,5,11.79,0.294,2,0.0,0,0,0
C103138,19,71,38,Center,app,Basic,7,10.85,0.263,0,0.0,0,0,0
C103139,14,33,39,West,app,Basic,11,7.49,0.12,0,0.18,0,0,0
C103140,4,53,14,Center,app,Plus,4,20.35,0.007,0,0.0,0,1,0
C103141,17,45,65,North,app,Plus,7,14.78,0.245,0,0.0,0,1,0
C103142,12,51,2,North,app,Basic,5,11.3,0.435,1,0.0,0,1,0
C103143,15,37,67,Center,web,Basic,4,6.93,0.267,1,0.072,0,1,0
C103144,23,54,1,North,store,Plus,7,9.63,0.288,0,0.154,1,0,0
C103145,6,61,41,South,app,Plus,3,1.0,0.12,0,0.045,1,1,0
C103146,16,60,70,South,app,Premium,2,19.43,0.151,0,0.137,1,0,1
C103147,19,65,70,North,app,Basic,1,7.91,0.018,0,0.0,0,0,0
C103148,8,32,68,West,app,Plus,8,12.93,0.393,0,0.109,0,1,0
C103149,18,26,17,East,app,Basic,4,14.18,0.341,0,0.137,0,1,0
C103150,7,48,51,South,app,Plus,5,15.43,0.221,1,0.143,0,1,0
C103151,3,27,22,West,web,Basic,2,11.81,0.047,0,0.087,0,0,1
C103152,7,53,23,South,web,Plus,7,9.75,0.177,0,0.119,0,0,1
C103153,21,39,32,North,store,Plus,6,17.11,0.183,1,0.069,0,0,1
C103154,16,58,31,East,web,Plus,5,19.08,0.259,0,0.409,0,1,0
C103155,10,44,37,West,web,Plus,6,8.38,0.123,0,0.096,0,0,0
C103156,10,50,8,North,store,Plus,5,14.24,0.187,0,0.235,3,1,0
C103157,8,72,59,South,app,Basic,8,14.48,0.281,0,0.038,0,0,0
C103158,18,53,25,Center,app,Basic,4,10.07,0.214,0,0.0,0,0,1
C103159,9,71,32,West,app,Premium,3,14.29,0.335,1,0.093,1,0,0
C103160,21,31,55,North,app,Premium,10,14.01,0.071,1,0.134,0,1,0
C103161,7,73,4,East,web,Basic,4,8.88,0.043,0,0.061,0,1,0
C103162,10,30,44,North,web,Plus,7,12.15,0.225,0,0.0,0,0,0
C103163,19,59,50,South,app,Basic,6,11.48,0.28,0,0.069,0,0,0
C103164,1,20,60,East,web,Basic,7,10.97,0.337,0,0.026,1,0,0
C103165,2,56,16,East,app,Plus,6,14.46,0.091,1,0.063,0,0,1
C103166,14,68,11,North,web,Premium,8,15.16,0.131,2,0.312,0,0,0
C103167,22,33,63,Center,store,Plus,4,19.08,0.187,1,0.065,0,0,0
C103168,10,26,37,North,app,Premium,3,3.83,0.0,0,0.188,0,1,0
C103169,20,39,16,North,web,Basic,5,8.3,0.106,2,0.105,0,0,1
C103170,24,21,60,North,web,Premium,2,10.7,0.162,0,0.218,0,0,0
C103171,20,18,21,North,web,Basic,4,13.17,0.211,0,0.295,0,0,1
C103172,4,42,20,West,app,Basic,6,16.24,0.088,1,0.38,0,0,1
C103173,3,65,10,South,web,Basic,4,4.24,0.233,1,0.138,0,0,1
C103174,15,40,48,Center,app,Basic,5,12.58,0.074,0,0.161,0,1,0
C103175,11,33,22,Center,app,Plus,5,3.97,0.013,0,0.028,0,1,1
C103176,11,30,51,North,app,Basic,5,17.75,0.183,0,0.051,0,0,0
C103177,7,22,43,North,store,Premium,6,12.78,0.049,0,0.0,0,1,0
C103178,16,40,45,South,app,Basic,5,10.16,0.067,1,0.104,0,0,0
C103179,13,35,19,East,app,Premium,2,8.42,0.199,0,0.086,0,0,0
C103180,2,43,29,South,store,Plus,8,9.71,0.119,0,0.152,0,0,0
C103181,6,36,4,West,app,Basic,2,11.98,0.198,0,0.169,0,0,0
C103182,10,51,25,West,web,Basic,3,11.89,0.298,0,0.112,0,1,0
C103183,9,59,42,East,store,Premium,3,8.51,0.075,0,0.17,0,0,0
C103184,13,18,69,Center,web,Plus,4,10.68,0.113,0,0.078,0,0,0
C103185,15,18,53,East,app,Basic,7,16.88,0.182,0,0.039,0,0,0
C103186,9,33,10,Center,web,Basic,5,16.55,0.204,0,0.0,0,1,0
C103187,24,31,8,West,app,Basic,7,10.09,0.165,0,0.111,0,0,1
C103188,13,23,69,Center,app,Plus,5,8.15,0.087,0,0.011,1,0,0
C103189,24,69,31,West,web,Premium,2,9.19,0.166,0,0.089,0,1,0
